id;magnitude;type;title;date;url;detailUrl;felt;cdi;mmi;status;tsunami;sig;net;nst;dmin;rms;gap;magType;depth;latitude;longitude;place;distanceKM;location;continent;country;subnational;city;locality;timezone
us7000m9g4;7.4;earthquake;M 7.4 - 15 km S of Hualien City, Taiwan;2024-04-02T23:58:12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000m9g4;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000m9g4&format=geojson;638;9;8;reviewed;1;1423;us;322;0.337;0.93;17;mww;40;23.819;121.562;15 km S of Hualien City, Taiwan;15;Hualien City, Taiwan;Asia;Taiwan (Province of China);Hualien;Shoufeng;Shuilian Village;480
us7000m98g;5.9;earthquake;M 5.9 - 7 km SW of Kuji, Japan;2024-04-01T19:24:36;https://earthquake.usgs.gov/earthquakes/eventpage/us7000m98g;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000m98g&format=geojson;15;7;5;reviewed;0;546;us;147;0.806;0.98;29;mww;73;40.1385;141.706;7 km SW of Kuji, Japan;7;Kuji, Japan;Asia;Japan;Iwate;Kuji;Kuji;540
us6000mjkb;5.3;earthquake;M 5.3 - Volcano Islands, Japan region;2024-03-18T11:04:41;https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjkb;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000mjkb&format=geojson;0;0;3;reviewed;0;432;us;119;2.896;1.09;25;mww;35;24.3178;142.875;Volcano Islands, Japan region;0;Volcano Islands, Japan region;;;;;Etc/GMT-10;600
us6000mj1l;5.6;earthquake;M 5.6 - 49 km E of Tatsugō, Japan;2024-03-15T10:32:50;https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj1l;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000mj1l&format=geojson;2;5;6;reviewed;0;483;us;238;2.264;0.51;78;mww;20;28.4231;130.134;49 km E of Tatsugō, Japan;49;Tatsugō, Japan;Asia;Japan;Kagoshima;Kikai Cho;Kikai Cho;540
us6000miuf;5.6;earthquake;M 5.6 - 21 km E of Iwaki, Japan;2024-03-14T15:14:35;https://earthquake.usgs.gov/earthquakes/eventpage/us6000miuf;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000miuf&format=geojson;35;6;4;reviewed;0;504;us;122;2.4;0.78;71;mww;44;37.1035;141.143;21 km E of Iwaki, Japan;21;Iwaki, Japan;Asia;Japan;Fukushima;Iwaki;Iwaki;540
us7000lu1f;5.4;earthquake;M 5.4 - Izu Islands, Japan region;2024-01-26T12:46:16;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lu1f;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lu1f&format=geojson;0;0;3;reviewed;0;449;us;191;2.096;0.58;29;mww;45.09;29.1913;141.553;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000m2ny;5.9;earthquake;M 5.9 - 53 km WSW of Sado, Japan;2024-01-09T08:59:10;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2ny;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m2ny&format=geojson;14;4;5;reviewed;0;542;us;147;0.416;0.88;24;mww;10;37.8706;137.708;53 km WSW of Sado, Japan;53;Sado, Japan;Asia;Japan;Niigata-ken;Sado;Sado Province;540
us6000m12f;5.4;earthquake;M 5.4 - 11 km W of Anamizu, Japan;2024-01-02T01:17:31;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m12f;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m12f&format=geojson;1;2;7;reviewed;0;449;us;619;1.347;0.48;26;mww;6;37.2326;136.788;11 km W of Anamizu, Japan;11;Anamizu, Japan;Asia;Japan;Ishikawa;Wajima;Anamizu;540
us6000m0ya;5.6;earthquake;M 5.6 - 54 km NE of Anamizu, Japan;2024-01-01T09:08:17;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m0ya;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m0ya&format=geojson;0;0;7;reviewed;0;482;us;146;0.856;0.71;50;mb;10;37.5249;137.408;54 km NE of Anamizu, Japan;54;Anamizu, Japan;Asia;Japan;Ishikawa;Suzu;Suzu;540
us6000m0y9;5.5;earthquake;M 5.5 - 56 km NE of Anamizu, Japan;2024-01-01T09:03:48;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m0y9;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m0y9&format=geojson;1;6;6;reviewed;0;466;us;130;0.835;0.73;43;mb;10;37.5575;137.384;56 km NE of Anamizu, Japan;56;Anamizu, Japan;Asia;Japan;Ishikawa;Suzu;Suzu;540
us6000m0xt;5.6;earthquake;M 5.6 - 7 km N of Anamizu, Japan;2024-01-01T07:56:47;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m0xt;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m0xt&format=geojson;0;0;7;reviewed;0;482;us;148;1.296;0.52;67;mww;10;37.2969;136.946;7 km N of Anamizu, Japan;7;Anamizu, Japan;Asia;Japan;Ishikawa;Wajima;Noto Peninsula;540
us6000m0xm;6.2;earthquake;M 6.2 - 8 km SW of Anamizu, Japan;2024-01-01T07:18:41;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m0xm;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m0xm&format=geojson;5;9;7;reviewed;0;596;us;185;1.278;0.4;32;mb;10;37.1959;136.87;8 km SW of Anamizu, Japan;8;Anamizu, Japan;Asia;Japan;Ishikawa;Anamizu;Anamizu;540
us6000m0xl;7.5;earthquake;M 7.5 - 2024 Noto Peninsula, Japan Earthquake;2024-01-01T07:10:09;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m0xl;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m0xl&format=geojson;413;9;9;reviewed;1;2368;us;282;0.957;0.55;36;mww;10;37.4976;137.242;2024 Noto Peninsula, Japan Earthquake;0;2024 Noto Peninsula, Japan Earthquake;Asia;Japan;Ishikawa;Suzu;Noto Peninsula;540
us6000m0xj;5.8;earthquake;M 5.8 - 42 km NE of Anamizu, Japan;2024-01-01T07:06:05;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m0xj;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m0xj&format=geojson;1;4;7;reviewed;0;518;us;279;0.968;0.47;53;mb;10;37.5067;137.239;42 km NE of Anamizu, Japan;42;Anamizu, Japan;Asia;Japan;Ishikawa;Suzu;Suzu;540
us6000m05c;6.5;earthquake;M 6.5 - 115 km SE of Kuril’sk, Russia;2023-12-28T09:15:16;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m05c;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m05c&format=geojson;3;6;5;reviewed;0;652;us;156;4.647;0.9;34;mww;31;44.5796;148.99;115 km SE of Kuril’sk, Russia;115;Kuril’sk, Russia;Asia;;;;Etc/GMT-10;600
us6000lphm;5.8;earthquake;M 5.8 - 82 km ENE of Yokohama, Japan;2023-11-19T21:01:30;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lphm;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lphm&format=geojson;11;4;4;reviewed;0;522;us;315;0.977;0.56;54;mww;42;41.168;142.247;82 km ENE of Yokohama, Japan;82;Yokohama, Japan;Asia;;;;Etc/GMT-9;540
us7000la13;5.8;earthquake;M 5.8 - 262 km ENE of Kuril’sk, Russia;2023-11-10T10:10:02;https://earthquake.usgs.gov/earthquakes/eventpage/us7000la13;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000la13&format=geojson;1;3;4;reviewed;0;518;us;261;5.875;0.65;37;mww;84;45.9031;151.003;262 km ENE of Kuril’sk, Russia;262;Kuril’sk, Russia;Asia;;;;Etc/GMT-10;600
us7000l9ip;5.6;earthquake;M 5.6 - 148 km ESE of Kuril’sk, Russia;2023-11-08T08:16:30;https://earthquake.usgs.gov/earthquakes/eventpage/us7000l9ip;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000l9ip&format=geojson;0;0;4;reviewed;0;482;us;126;5.173;0.83;96;mb;77.731;44.9541;149.755;148 km ESE of Kuril’sk, Russia;148;Kuril’sk, Russia;Asia;;;;Etc/GMT-10;600
us7000l5vd;5.9;earthquake;M 5.9 - 59 km SW of Yonakuni, Japan;2023-10-23T23:05:24;https://earthquake.usgs.gov/earthquakes/eventpage/us7000l5vd;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000l5vd&format=geojson;51;6;4;reviewed;0;565;us;240;0.544;0.6;35;mww;31;24.0602;122.646;59 km SW of Yonakuni, Japan;59;Yonakuni, Japan;;;;;Etc/GMT-8;480
us6000lfvj;5.7;earthquake;M 5.7 - 46 km NNE of Hirara, Japan;2023-10-16T10:42:10;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lfvj;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lfvj&format=geojson;0;0;4;reviewed;0;500;us;129;1.431;0.87;32;mww;13.261;25.1583;125.542;46 km NNE of Hirara, Japan;46;Hirara, Japan;;;;;Etc/GMT-8;480
us6000le3k;5.3;earthquake;M 5.3 - Izu Islands, Japan region;2023-10-08T21:17:28;https://earthquake.usgs.gov/earthquakes/eventpage/us6000le3k;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000le3k&format=geojson;1;1;3;reviewed;0;432;us;190;5.149;0.68;53;mb;10;29.7869;140.026;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000le2y;5.4;earthquake;M 5.4 - Izu Islands, Japan region;2023-10-08T21:05:32;https://earthquake.usgs.gov/earthquakes/eventpage/us6000le2y;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000le2y&format=geojson;0;0;3;reviewed;0;449;us;244;5.127;0.54;48;mb;10;29.758;140.021;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000lddt;5.5;earthquake;M 5.5 - Izu Islands, Japan region;2023-10-06T05:49:22;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lddt;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lddt&format=geojson;1;1;4;reviewed;0;465;us;197;3.004;0.63;90;mww;10;30.1289;140.022;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000ldbb;6.1;earthquake;M 6.1 - Izu Islands, Japan region;2023-10-06T01:31:17;https://earthquake.usgs.gov/earthquakes/eventpage/us6000ldbb;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ldbb&format=geojson;1;1;4;reviewed;0;573;us;91;2.968;0.92;62;mww;10;30.044;140.005;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000ld0f;5.7;earthquake;M 5.7 - Izu Islands, Japan region;2023-10-05T06:22:12;https://earthquake.usgs.gov/earthquakes/eventpage/us6000ld0f;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ld0f&format=geojson;0;0;4;reviewed;0;500;us;187;3.023;0.48;85;mww;10;30.0809;139.98;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000lczf;5.7;earthquake;M 5.7 - Izu Islands, Japan region;2023-10-05T02:53:13;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lczf;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lczf&format=geojson;0;0;4;reviewed;0;500;us;274;3.162;0.71;88;mww;10;30.0036;139.831;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000lcz5;5.3;earthquake;M 5.3 - Izu Islands, Japan region;2023-10-05T02:15:14;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lcz5;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lcz5&format=geojson;0;0;3;reviewed;0;432;us;271;3.185;0.75;46;mww;10;29.9804;139.887;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000lcz2;5.4;earthquake;M 5.4 - Izu Islands, Japan region;2023-10-05T02:06:32;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lcz2;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lcz2&format=geojson;0;0;3;reviewed;0;449;us;161;3.211;0.91;53;mww;10;29.99;139.968;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000lcz1;6.1;earthquake;M 6.1 - Izu Islands, Japan region;2023-10-05T01:59:58;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lcz1;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lcz1&format=geojson;2;1;4;reviewed;0;573;us;218;3.262;0.89;37;mww;10;29.959;139.948;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000lcy1;5.3;earthquake;M 5.3 - Izu Islands, Japan region;2023-10-04T23:18:09;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lcy1;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lcy1&format=geojson;0;0;3;reviewed;0;432;us;274;3.301;0.62;20;mww;10;29.8673;140.048;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000lcq8;5.5;earthquake;M 5.5 - Izu Islands, Japan region;2023-10-04T05:57:17;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lcq8;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lcq8&format=geojson;0;0;3;reviewed;0;465;us;129;2.997;0.76;24;mww;8;30.786;142.041;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000lcpx;5.6;earthquake;M 5.6 - Izu Islands, Japan region;2023-10-04T04:55:47;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lcpx;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lcpx&format=geojson;0;0;3;reviewed;0;482;us;122;2.701;0.54;49;mww;10;31.0695;141.884;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000lcp1;5.6;earthquake;M 5.6 - Izu Islands, Japan region;2023-10-04T02:19:06;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lcp1;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lcp1&format=geojson;0;0;4;reviewed;0;482;us;124;3.151;0.69;20;mww;10;29.9958;140.146;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000lcnc;5.5;earthquake;M 5.5 - Izu Islands, Japan region;2023-10-04T00:13:45;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lcnc;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lcnc&format=geojson;0;0;4;reviewed;0;465;us;264;3.149;0.86;30;mww;10;30.0215;140.109;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000lciv;5.8;earthquake;M 5.8 - Izu Islands, Japan region;2023-10-03T15:22:35;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lciv;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lciv&format=geojson;0;0;4;reviewed;0;518;us;155;3.239;0.72;17;mww;6;29.9105;140.053;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000lch5;6;earthquake;M 6.0 - Izu Islands, Japan region;2023-10-03T11:38:04;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lch5;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lch5&format=geojson;1;1;4;reviewed;0;554;us;257;3.192;0.36;27;mww;10;29.905;139.967;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us6000lbgs;5.8;earthquake;M 5.8 - 117 km SSE of Kuril’sk, Russia;2023-09-28T17:40:06;https://earthquake.usgs.gov/earthquakes/eventpage/us6000lbgs;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lbgs&format=geojson;0;0;4;reviewed;0;518;us;197;4.374;0.7;45;mww;30;44.2539;148.635;117 km SSE of Kuril’sk, Russia;117;Kuril’sk, Russia;;;;;Etc/GMT-10;600
us7000kx7t;5.7;earthquake;M 5.7 - Izu Islands, Japan region;2023-09-21T21:22:12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kx7t;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kx7t&format=geojson;0;0;3;reviewed;0;500;us;99;2.728;0.69;53;mww;12.765;30.9578;141.833;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us7000kwm6;5.8;earthquake;M 5.8 - Izu Islands, Japan region;2023-09-19T06:22:36;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kwm6;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kwm6&format=geojson;0;0;3;reviewed;0;518;us;107;2.806;0.65;98;mww;8;31.0125;141.989;Izu Islands, Japan region;0;Izu Islands, Japan region;;;;;Etc/GMT-9;540
us7000kwis;5.5;earthquake;M 5.5 - 20 km ENE of Onagawa Chō, Japan;2023-09-18T19:33:03;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kwis;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kwis&format=geojson;15;4;4;reviewed;0;471;us;121;2.31;0.73;61;mww;51;38.5129;141.641;20 km ENE of Onagawa Chō, Japan;20;Onagawa Chō, Japan;;Japan;Miyagi-ken;Ishinomaki;Ishinomaki;540
us7000kwg2;6.3;earthquake;M 6.3 - 191 km N of Hirara, Japan;2023-09-18T13:21:23;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kwg2;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kwg2&format=geojson;42;4;4;reviewed;0;629;us;165;2.324;0.84;21;mww;176;26.4336;125.303;191 km N of Hirara, Japan;191;Hirara, Japan;;;;;Etc/GMT-8;480
us7000ku4z;5.2;earthquake;M 5.2 - 37 km ESE of Ōfunato, Japan;2023-09-08T09:28:48;https://earthquake.usgs.gov/earthquakes/eventpage/us7000ku4z;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ku4z&format=geojson;6;3;4;reviewed;0;418;us;256;2.036;0.5;113;mwr;40.452;38.9566;142.101;37 km ESE of Ōfunato, Japan;37;Ōfunato, Japan;;Japan;Iwate;Ofunato;Ofunato;540
us7000kqke;4.9;earthquake;M 4.9 - Mariana Islands region;2023-08-24T04:00:29;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kqke;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kqke&format=geojson;1;2;2;reviewed;0;370;us;206;6.253;0.66;31;mww;10;21.7833;145.906;Mariana Islands region;0;Mariana Islands region;;;;;Etc/GMT-10;600
us6000kz5s;5.9;earthquake;M 5.9 - Hokkaido, Japan region;2023-08-11T00:14:33;https://earthquake.usgs.gov/earthquakes/eventpage/us6000kz5s;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kz5s&format=geojson;5;3;4;reviewed;0;537;us;140;0.926;0.57;71;mww;34;41.1222;142.845;Hokkaido, Japan region;0;Hokkaido, Japan region;;;;;Etc/GMT-10;600
us6000kyb4;5.5;earthquake;M 5.5 - 38 km E of Nishinoomote, Japan;2023-08-06T18:12:41;https://earthquake.usgs.gov/earthquakes/eventpage/us6000kyb4;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kyb4&format=geojson;0;0;4;reviewed;0;465;us;164;1.106;0.74;60;mww;12.851;30.7637;131.39;38 km E of Nishinoomote, Japan;38;Nishinoomote, Japan;;;;;Etc/GMT-9;540
us6000kr3t;5.4;earthquake;M 5.4 - Volcano Islands, Japan region;2023-07-09T13:38:36;https://earthquake.usgs.gov/earthquakes/eventpage/us6000kr3t;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kr3t&format=geojson;0;0;3;reviewed;0;449;us;85;12.457;1.03;40;mww;10;24.0074;143.203;Volcano Islands, Japan region;0;Volcano Islands, Japan region;;;;;Etc/GMT-10;600
us6000kr0e;5.6;earthquake;M 5.6 - 85 km E of Hengchun, Taiwan;2023-07-08T19:47:11;https://earthquake.usgs.gov/earthquakes/eventpage/us6000kr0e;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kr0e&format=geojson;8;5;6;reviewed;0;486;us;240;0.996;0.79;23;mww;4;21.895;121.583;85 km E of Hengchun, Taiwan;85;Hengchun, Taiwan;;Taiwan (Province of China);;;Luzon Strait;480
us6000knj0;5.8;earthquake;M 5.8 - Primor'ye, Russia;2023-06-27T23:38:21;https://earthquake.usgs.gov/earthquakes/eventpage/us6000knj0;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000knj0&format=geojson;1;1;2;reviewed;0;518;us;281;2.575;0.8;37;mww;442;42.0873;134.055;Primor'ye, Russia;0;Primor'ye, Russia;;;;;Etc/GMT-9;540
us7000kane;5.6;earthquake;M 5.6 - 94 km NE of Hamatonbetsu, Japan;2023-06-23T17:39:13;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kane;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kane&format=geojson;1;2;3;reviewed;0;483;us;153;1.175;0.78;52;mww;314;45.8086;143.124;94 km NE of Hamatonbetsu, Japan;94;Hamatonbetsu, Japan;;;;;Etc/GMT-10;600
us6000nq0y;5.7;earthquake;M 5.7 - 122 km E of Vallenar, Chile;2024-09-06T10:12:58;https://earthquake.usgs.gov/earthquakes/eventpage/us6000nq0y;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nq0y&format=geojson;3;4;4;reviewed;0;501;us;88;1.087;1.27;36;mww;123;-28.6825;-69.3728;122 km E of Vallenar, Chile;122;Vallenar, Chile;South America;Argentina;San Juan Province;Rodeo;Rodeo;-180
us6000npu5;5.7;earthquake;M 5.7 - 61 km WSW of Challapata, Bolivia;2024-09-05T10:38:26;https://earthquake.usgs.gov/earthquakes/eventpage/us6000npu5;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000npu5&format=geojson;5;3;3;reviewed;0;501;us;74;2.015;1.17;37;mww;222.966;-19.1251;-67.3038;61 km WSW of Challapata, Bolivia;61;Challapata, Bolivia;South America;Bolivia (Plurinational State of);Departamento de Oruro;Pampa Aullagas;Pampa Aullagas;-240
us7000n8ey;5.5;earthquake;M 5.5 - 43 km WSW of La Quiaca, Argentina;2024-08-21T06:55:16;https://earthquake.usgs.gov/earthquakes/eventpage/us7000n8ey;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n8ey&format=geojson;2;4;3;reviewed;0;466;us;47;2.152;1.24;42;mww;267.235;-22.2935;-65.9607;43 km WSW of La Quiaca, Argentina;43;La Quiaca, Argentina;South America;Argentina;Jujuy Province;Pumahuasi;Pumahuasi;-180
us7000n05d;7.4;earthquake;M 7.4 - 41 km ESE of San Pedro de Atacama, Chile;2024-07-19T01:50:48;https://earthquake.usgs.gov/earthquakes/eventpage/us7000n05d;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n05d&format=geojson;211;7;7;reviewed;1;994;us;119;0.336;1.06;19;mww;127.291;-23.1243;-67.8715;41 km ESE of San Pedro de Atacama, Chile;41;San Pedro de Atacama, Chile;South America;Chile;Region de Antofagasta;San Pedro de Atacama;San Pedro de Atacama;-240
us7000lz23;5.8;earthquake;M 5.8 - 73 km WSW of Vallenar, Chile;2024-02-14T01:31:41;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lz23;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lz23&format=geojson;26;5;6;reviewed;0;529;us;141;0.642;0.56;72;mww;28;-28.9162;-71.5264;73 km WSW of Vallenar, Chile;73;Vallenar, Chile;South America;Chile;;Freirina;Freirina;-180
us7000lyi6;5.4;earthquake;M 5.4 - 63 km NW of Vallenar, Chile;2024-02-11T21:14:43;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lyi6;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lyi6&format=geojson;2;3;5;reviewed;0;449;us;307;0.19;0.73;56;mww;33.936;-28.229;-71.3898;63 km NW of Vallenar, Chile;63;Vallenar, Chile;South America;Chile;;;America/Santiago;-180
us7000ltf3;5.3;earthquake;M 5.3 - 41 km NE of Calama, Chile;2024-01-24T08:05:10;https://earthquake.usgs.gov/earthquakes/eventpage/us7000ltf3;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ltf3&format=geojson;1;2;4;reviewed;0;432;us;99;0.875;1.3;38;mww;113.11;-22.1579;-68.682;41 km NE of Calama, Chile;41;Calama, Chile;South America;Chile;Region de Antofagasta;Calama;Calama;-180
us7000lt1x;5.4;earthquake;M 5.4 - 84 km WSW of Coquimbo, Chile;2024-01-22T22:30:11;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lt1x;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lt1x&format=geojson;0;0;4;reviewed;0;449;us;136;0.857;0.85;111;mww;10;-30.2226;-72.2289;84 km WSW of Coquimbo, Chile;84;Coquimbo, Chile;South America;;;;Etc/GMT+5;-300
us6000m56d;5.3;earthquake;M 5.3 - 100 km W of El Aguilar, Argentina;2024-01-21T02:36:01;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m56d;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m56d&format=geojson;1;2;3;reviewed;0;432;us;108;1.46;0.99;33;mww;202.477;-23.3523;-66.6742;100 km W of El Aguilar, Argentina;100;El Aguilar, Argentina;South America;Argentina;Jujuy Province;Susques;Susques;-180
